"","time","bitcoin","ethereum","ripple","bitcoin-cash","cardano","nem","litecoin","neo","stellar","iota","eos","dash","monero","tron","bitcoin-gold","ethereum-classic","qtum","icon","month","day","hour","min"
"121","2018-01-18 10:00:00",969.19,1.32,1739.85,0.598928,0.957233,177.23,130.75,0.458962,2.6,9.97,767.05,305.01,0.076688,183.97,28.25,34.67,7.09,21.71,1,18,10,0
"122","2018-01-18 10:05:00",967.76,1.33,1723.84,0.591528,0.971061,176.83,129.85,0.453596,2.62,9.89,760.48,303.35,0.076011,181.69,28.07,34.23,6.95,21.46,1,18,10,5
"123","2018-01-18 10:10:00",973.2,1.35,1733.85,0.59646,0.989449,178.27,131.74,0.460995,2.64,10.02,764.31,307.05,0.076763,182.74,28.28,34.64,7.02,21.68,1,18,10,10
"124","2018-01-18 10:15:00",973.2,1.35,1733.85,0.59646,0.989449,178.27,131.74,0.460995,2.64,10.02,764.31,307.05,0.076763,182.74,28.28,34.64,7.02,21.68,1,18,10,15
"125","2018-01-18 10:20:00",982.63,1.36,1744.96,0.610721,0.974692,179.47,132.82,0.4677,2.66,10.16,773.15,310.85,0.078331,185.04,28.64,35.47,7.15,21.96,1,18,10,20
"126","2018-01-18 10:25:00",978,1.35,1738.85,0.606697,0.971044,177.88,132.04,0.465321,2.63,10.11,766.4,308.73,0.078149,184.57,28.47,35.37,7.07,21.69,1,18,10,25
"127","2018-01-18 10:30:00",978,1.35,1738.85,0.606697,0.971044,177.88,132.04,0.465321,2.63,10.11,766.4,308.73,0.078149,184.57,28.47,35.37,7.07,21.69,1,18,10,30
"128","2018-01-18 10:35:00",975.9,1.35,1728.61,0.604987,0.976564,177.79,131.69,0.463109,2.64,10.06,766.3,307.96,0.077771,184.1,28.33,35.17,7.04,21.46,1,18,10,35
"129","2018-01-18 10:40:00",987.92,1.36,1753.48,0.612068,0.983045,179.84,134.92,0.470776,2.67,10.18,777.45,312.65,0.078889,186.92,28.78,35.47,7.17,21.76,1,18,10,40
"130","2018-01-18 10:45:00",987.87,1.36,1746.37,0.609902,0.981812,179.59,134.37,0.468541,2.66,10.16,774,312.57,0.079314,186.33,28.77,35.48,7.13,21.69,1,18,10,45
"131","2018-01-18 10:50:00",990.99,1.37,1746.13,0.609557,0.985964,180,134.91,0.469913,2.67,10.2,776.18,313.49,0.080059,186.69,28.85,35.13,7.14,21.75,1,18,10,50
"132","2018-01-18 10:55:00",988.65,1.36,1747.04,0.609629,0.974144,178.69,135.16,0.469825,2.68,10.15,775.18,312.71,0.081656,186.02,28.81,35.38,7.16,21.73,1,18,10,55
"133","2018-01-18 11:00:00",988.65,1.36,1747.04,0.609629,0.974144,178.69,135.16,0.469825,2.68,10.15,775.18,312.71,0.081656,186.02,28.81,35.38,7.16,21.73,1,18,11,0
"134","2018-01-18 11:05:00",986.31,1.37,1741.44,0.60844,0.981736,178.42,134.91,0.468195,2.67,10.12,772.63,312.67,0.080663,185.5,28.79,35.24,7.17,21.66,1,18,11,5
"135","2018-01-18 11:10:00",996.53,1.4,1747.82,0.612478,1.01,180.29,136.38,0.476539,2.73,10.18,776.13,316.31,0.081482,187.32,28.93,35.37,7.19,21.86,1,18,11,10
"136","2018-01-18 11:15:00",1006.3,1.42,1766.92,0.625962,1.02,182.43,138.37,0.48729,2.76,10.34,784.69,320.45,0.083331,190.15,29.24,35.72,7.32,22.23,1,18,11,15
"137","2018-01-18 11:20:00",1012.22,1.43,1782.79,0.6333,1.03,183.87,139.86,0.49825,2.77,10.44,792.78,323.3,0.083619,191.23,29.53,36.51,7.36,22.45,1,18,11,20
"138","2018-01-18 11:25:00",1012.16,1.42,1783.19,0.631071,1.01,183.83,140.3,0.494868,2.77,10.44,795.04,323.57,0.082736,191.22,29.63,36.35,7.35,22.63,1,18,11,25
"139","2018-01-18 11:30:00",1006.31,1.42,1783.14,0.626205,1.02,184.15,139.38,0.493889,2.79,10.42,791.35,322.45,0.083159,190.57,29.5,36.49,7.35,22.47,1,18,11,30
"140","2018-01-18 11:35:00",1007.72,1.42,1779.26,0.629711,1.01,184.39,139.09,0.49502,2.79,10.44,794.24,323.09,0.083906,190.61,29.57,36.31,7.4,22.58,1,18,11,35
"141","2018-01-18 11:40:00",1009.95,1.44,1779.93,0.627502,1.03,185.19,139.78,0.494746,2.8,10.46,793.41,322.64,0.083495,190.67,29.62,36.36,7.37,22.59,1,18,11,40
"142","2018-01-18 11:45:00",1014.92,1.45,1801.34,0.636137,1.03,186.87,141.94,0.50023,2.81,10.58,802.75,326.5,0.084934,192.53,29.91,36.58,7.51,22.94,1,18,11,45
"143","2018-01-18 11:50:00",1018.13,1.46,1798.66,0.634991,1.04,187.71,142.92,0.498482,2.82,10.59,805.37,327.43,0.085311,191.79,29.96,36.44,7.5,23,1,18,11,50
"144","2018-01-18 11:55:00",1019.53,1.46,1805.96,0.639059,1.04,187.95,143.84,0.49952,2.81,10.65,809.91,328.69,0.086946,192.84,30.09,37,7.54,23.11,1,18,11,55
"145","2018-01-18 12:00:00",1013.67,1.44,1800.08,0.634207,1.04,187.07,143.05,0.496677,2.81,10.59,805.12,327.93,0.088261,191.96,29.95,36.96,7.5,22.81,1,18,12,0
"146","2018-01-18 12:05:00",1009.3,1.43,1789.82,0.629147,1.03,186.48,141.56,0.491514,2.81,10.48,800.23,325.21,0.086858,190.85,29.72,36.4,7.41,22.62,1,18,12,5
"147","2018-01-18 12:10:00",1006.17,1.43,1783.23,0.630112,1.03,187.05,141.37,0.488547,2.8,10.43,800.12,324.42,0.087211,190.96,29.64,36.41,7.42,22.72,1,18,12,10
"148","2018-01-18 12:15:00",1010.17,1.45,1786.31,0.635076,1.03,188.11,142.51,0.492379,2.82,10.5,803.56,325.79,0.088042,192.92,29.74,36.4,7.46,22.77,1,18,12,15
"149","2018-01-18 12:20:00",1010,1.45,1793.37,0.635067,1.04,188.22,142.62,0.494673,2.82,10.5,803,326.73,0.089145,193.34,29.82,36.63,7.48,22.91,1,18,12,20
"150","2018-01-18 12:25:00",1010.72,1.44,1793.2,0.636778,1.03,188.36,142.62,0.497322,2.82,10.51,805.01,328.12,0.089338,194.14,29.91,36.59,7.48,22.97,1,18,12,25
"151","2018-01-18 12:30:00",1008.18,1.43,1783.57,0.63284,1.02,187.71,141.57,0.494853,2.81,10.48,801.93,326.18,0.087675,194.15,29.74,36.82,7.46,22.67,1,18,12,30
"152","2018-01-18 12:35:00",1004.43,1.43,1780.87,0.630515,1.02,186.9,140.75,0.49214,2.8,10.46,800.81,325.81,0.088418,193.4,29.54,36.83,7.42,22.68,1,18,12,35
"153","2018-01-18 12:40:00",1003.3,1.42,1772.13,0.62959,1.02,186.3,140.65,0.489182,2.79,10.44,800.18,324.7,0.087805,192.76,29.46,36.52,7.43,22.66,1,18,12,40
"154","2018-01-18 12:45:00",1003.54,1.425,1773.885,0.6298415,1.015,186.36,140.825,0.4877635,2.795,10.445,800.72,325.06,0.0880595,192.525,29.505,36.495,7.435,22.665,1,18,12,45
"155","2018-01-18 12:50:00",1003.78,1.43,1775.64,0.630093,1.01,186.42,141,0.486345,2.8,10.45,801.26,325.42,0.088314,192.29,29.55,36.47,7.44,22.67,1,18,12,50
"156","2018-01-18 12:55:00",1005.01,1.43,1778.99,0.631325,1.02,187.02,141.82,0.488179,2.8,10.49,802.56,326.04,0.088559,192.78,29.68,36.05,7.46,22.69,1,18,12,55
"157","2018-01-18 13:00:00",1006.63,1.44,1784.19,0.629532,1.03,187.78,142.33,0.490166,2.81,10.53,802.19,326.28,0.090739,194.68,29.76,36.36,7.48,22.78,1,18,13,0
"158","2018-01-18 13:05:00",1010.58,1.45,1795.72,0.631206,1.03,188.77,142.61,0.492773,2.82,10.57,804.69,327.81,0.091072,196.6,29.94,36.55,7.51,22.87,1,18,13,5
"159","2018-01-18 13:10:00",1015.57,1.46,1789.58,0.633156,1.04,189.97,143.96,0.494968,2.85,10.64,805.26,328.93,0.092121,198.05,29.96,36.85,7.53,22.95,1,18,13,10
"160","2018-01-18 13:15:00",1024.62,1.48,1814.26,0.640733,1.05,191.98,146.25,0.499882,2.87,10.81,812.6,331.89,0.0956,202.53,30.22,37.09,7.65,23.21,1,18,13,15
"161","2018-01-18 13:20:00",1031.22,1.5,1818.48,0.644285,1.06,192.6,146.92,0.507419,2.87,10.82,816.93,333.72,0.096819,203.24,30.39,37.59,7.7,23.46,1,18,13,20
"162","2018-01-18 13:25:00",1033.07,1.49,1813.23,0.64299,1.05,192.14,145.98,0.506872,2.87,10.82,818.77,333,0.096643,202.11,30.32,37.45,7.75,23.27,1,18,13,25
"163","2018-01-18 13:30:00",1034.49,1.5,1808.57,0.64415,1.05,192.15,146.33,0.507191,2.88,10.82,818.52,332.94,0.095174,202.46,30.4,37.47,7.84,23.32,1,18,13,30
"164","2018-01-18 13:35:00",1038.92,1.53,1821.11,0.652098,1.06,193.15,147.58,0.516074,2.89,10.87,822.22,334.44,0.094798,204.22,30.58,37.51,7.93,23.41,1,18,13,35
"165","2018-01-18 13:40:00",1041.55,1.51,1834.29,0.654709,1.06,193,147.66,0.519146,2.89,10.93,825.65,336.31,0.097424,203.73,30.65,37.54,8.01,23.62,1,18,13,40
"166","2018-01-18 13:45:00",1041.03,1.52,1819.77,0.650058,1.06,192.96,146.93,0.51543,2.9,10.85,823.48,334.8,0.095803,202.91,30.54,37.47,8.02,23.39,1,18,13,45
"167","2018-01-18 13:50:00",1040.29,1.53,1827.9,0.652732,1.06,193.48,148.46,0.519772,2.9,10.88,827.19,336.49,0.098127,203.62,30.77,37.52,8.11,23.48,1,18,13,50
"168","2018-01-18 13:55:00",1041.12,1.51,1825.55,0.649094,1.05,193.24,148.86,0.517139,2.88,10.84,824.67,336.02,0.100093,203.14,30.71,37.59,8.09,23.55,1,18,13,55
"169","2018-01-18 14:00:00",1039.85,1.51,1821.17,0.648982,1.06,193.19,149.56,0.516425,2.88,10.81,824.19,335.63,0.100444,201.43,30.63,37.46,8.05,23.46,1,18,14,0
"170","2018-01-18 14:05:00",1037.52,1.5,1824.88,0.64872,1.05,192.85,149.22,0.517417,2.88,10.82,825.28,335.69,0.10221,200.34,30.65,37.68,8.1,23.58,1,18,14,5
"171","2018-01-18 14:10:00",1039.42,1.52,1826.52,0.648292,1.06,193.33,149.28,0.517228,2.89,10.82,825.48,335.5,0.10168,199.02,30.63,36.99,8.01,23.55,1,18,14,10
"172","2018-01-18 14:15:00",1047.81,1.56,1836.7,0.653766,1.07,195.34,151.52,0.521281,2.94,10.94,833.95,338.42,0.104032,202.63,30.93,37.7,8.12,23.77,1,18,14,15
"173","2018-01-18 14:20:00",1057,1.56,1852.53,0.663091,1.08,196.13,152.88,0.526245,2.94,11.09,841.76,341.46,0.105341,205.54,31.21,38.28,8.26,24.05,1,18,14,20
"174","2018-01-18 14:25:00",1059.23,1.56,1860.33,0.66326,1.09,196.51,151.76,0.528309,2.95,11.09,841.33,341.45,0.107604,206.76,31.28,38.39,8.29,23.99,1,18,14,25
"175","2018-01-18 14:30:00",1060.04,1.57,1856.65,0.664067,1.09,197.35,152.23,0.527221,2.96,11.12,843.91,341.21,0.110867,206.49,31.35,38.35,8.31,24.06,1,18,14,30
"176","2018-01-18 14:35:00",1071.18,1.59,1873.16,0.672691,1.1,198.9,153.6,0.53501,2.97,11.19,846.56,343.12,0.105741,206.92,31.66,38.87,8.38,24.31,1,18,14,35
"177","2018-01-18 14:40:00",1074.04,1.6,1879.95,0.684417,1.12,199.89,155.01,0.541395,2.99,11.24,849.15,343.88,0.106595,206.57,31.88,39.34,8.42,24.38,1,18,14,40
"178","2018-01-18 14:45:00",1077.16,1.58,1885.45,0.68734,1.09,200.5,155.06,0.543505,2.98,11.27,852.68,344.56,0.102187,206.5,32.03,39.33,8.48,24.5,1,18,14,45
"179","2018-01-18 14:50:00",1070.63,1.58,1872.01,0.677516,1.08,199.34,152.82,0.537974,2.97,11.11,846.94,340.55,0.10029,203.97,31.74,39.09,8.41,24.13,1,18,14,50
"180","2018-01-18 14:55:00",1066.04,1.57,1877.66,0.680043,1.07,199.19,152.64,0.53805,2.98,11.05,850.35,340.87,0.099987,204.49,31.54,38.95,8.36,24.2,1,18,14,55
"181","2018-01-18 15:00:00",1066.04,1.57,1877.66,0.680043,1.07,199.19,152.64,0.53805,2.98,11.05,850.35,340.87,0.099987,204.49,31.54,38.95,8.36,24.2,1,18,15,0
"182","2018-01-18 15:05:00",1050.66,1.55,1854.84,0.669559,1.06,195.95,149.17,0.525443,2.94,10.88,840.81,334.3,0.09436,201.13,30.89,38.4,8.22,23.67,1,18,15,5
"183","2018-01-18 15:10:00",1048.95,1.54,1849.32,0.673356,1.06,196.28,150.09,0.53084,2.92,10.9,841.55,335.43,0.095595,201.37,30.94,38.36,8.21,23.73,1,18,15,10
"184","2018-01-18 15:15:00",1048.95,1.54,1849.32,0.673356,1.06,196.28,150.09,0.53084,2.92,10.9,841.55,335.43,0.095595,201.37,30.94,38.36,8.21,23.73,1,18,15,15
"185","2018-01-18 15:20:00",1040.83,1.53,1828.93,0.660711,1.05,194.38,147.46,0.519654,2.89,10.8,834.41,332.77,0.09403,197.81,30.75,37.72,8.1,23.36,1,18,15,20
"186","2018-01-18 15:25:00",1045.29,1.54,1842.38,0.659354,1.06,195.46,148.46,0.521327,2.91,10.8,834.84,333.38,0.095297,198.59,30.91,37.57,8.12,23.52,1,18,15,25
"187","2018-01-18 15:30:00",1052.49,1.56,1854.59,0.668124,1.08,196.74,150.2,0.527094,2.93,10.92,842.55,336.16,0.0976,200.02,31.43,38.07,8.24,23.69,1,18,15,30
"188","2018-01-18 15:35:00",1055.07,1.565,1857.56,0.671008,1.085,197.25,150.505,0.529059,2.935,10.95,845.1,336.98,0.0979455,200.87,31.63,38.155,8.25,23.79,1,18,15,35
"189","2018-01-18 15:40:00",1057.65,1.57,1860.53,0.673892,1.09,197.76,150.81,0.531024,2.94,10.98,847.65,337.8,0.098291,201.72,31.83,38.24,8.26,23.89,1,18,15,40
"190","2018-01-18 15:45:00",1061.23,1.58,1864.97,0.67827,1.09,198.75,151.69,0.534115,2.95,11,849.36,339.07,0.098134,203.92,32.07,38.36,8.26,23.94,1,18,15,45
"191","2018-01-18 15:50:00",1067.04,1.59,1875.37,0.681839,1.08,199.66,153.16,0.537724,2.96,11.03,851.46,341.64,0.096865,205.31,32.17,38.46,8.29,24.06,1,18,15,50
"192","2018-01-18 15:55:00",1067.39,1.58,1883.31,0.68348,1.08,199.61,153.03,0.538801,2.96,11.02,853.45,342.12,0.095182,204.77,32.21,38.82,8.31,24.14,1,18,15,55
"193","2018-01-18 16:00:00",1062.08,1.58,1866.84,0.679489,1.08,198.6,151.81,0.536717,2.95,10.94,848.94,340.34,0.095889,203.75,32.04,38.73,8.27,24.02,1,18,16,0
"194","2018-01-18 16:05:00",1062.59,1.57,1865.42,0.676693,1.08,198.12,151.87,0.537146,2.94,10.91,847.59,339.45,0.095709,203.77,31.94,38.49,8.25,24.07,1,18,16,5
"195","2018-01-18 16:10:00",1059.73,1.57,1853.04,0.673733,1.08,197.63,151.68,0.534451,2.94,10.89,845.54,338.09,0.095415,202.81,31.81,38.3,8.21,23.97,1,18,16,10
"196","2018-01-18 16:15:00",1060.93,1.57,1854.26,0.672912,1.07,197.7,152.46,0.535388,2.94,10.87,845.74,339.1,0.0964,202.86,31.81,38.4,8.2,23.92,1,18,16,15
"197","2018-01-18 16:20:00",1057.29,1.56,1847.39,0.673249,1.07,197.04,151.77,0.533531,2.91,10.85,844.58,338.62,0.096934,202.84,31.74,38.23,8.2,23.88,1,18,16,20
"198","2018-01-18 16:25:00",1055.77,1.55,1839.36,0.669582,1.07,196.99,150.88,0.529992,2.92,10.8,844.54,337.32,0.096391,202.5,31.65,38.19,8.15,23.77,1,18,16,25
"199","2018-01-18 16:30:00",1055.96,1.56,1839.98,0.672175,1.07,197.21,151.77,0.531692,2.92,10.81,845.68,337,0.095998,203.08,31.62,38.2,8.13,23.88,1,18,16,30
"200","2018-01-18 16:35:00",1057.39,1.56,1848.58,0.672952,1.08,197.61,151.88,0.533328,2.94,10.84,846.51,337.31,0.09662,202.61,31.62,38.45,8.13,23.91,1,18,16,35
"201","2018-01-18 16:40:00",1061.51,1.57,1852.38,0.675471,1.08,198.62,153.13,0.537908,2.95,10.88,851.21,339.98,0.097308,204.51,31.88,38.39,8.18,24.04,1,18,16,40
"202","2018-01-18 16:45:00",1063.45,1.57,1850.41,0.674944,1.09,199.39,154.03,0.540029,2.95,10.91,850.26,339.9,0.098615,204.64,31.9,38.51,8.15,24.01,1,18,16,45
"203","2018-01-18 16:50:00",1067.86,1.57,1861.91,0.676577,1.1,201.18,154.67,0.542219,2.96,10.95,854.01,340.35,0.099751,204.97,32.03,38.55,8.21,24.05,1,18,16,50
"204","2018-01-18 16:55:00",1070.02,1.57,1870.13,0.679275,1.09,201.59,155.59,0.544515,2.97,10.98,855.63,341.89,0.099673,205.58,32.1,38.96,8.31,24.14,1,18,16,55
"205","2018-01-18 17:00:00",1069.59,1.57,1858.65,0.674778,1.09,201.17,154.62,0.541121,2.97,10.9,850.98,339.01,0.099787,204.37,31.98,38.76,8.29,23.87,1,18,17,0
"206","2018-01-18 17:05:00",1078.53,1.6,1871.55,0.682749,1.11,204.1,157.3,0.549944,3.01,11.03,858.79,342.26,0.101861,206,32.35,38.82,8.38,24.1,1,18,17,5
"207","2018-01-18 17:10:00",1088.41,1.62,1885.38,0.691981,1.12,205.01,159.49,0.558393,3.02,11.14,866.84,346.64,0.101989,207.98,32.65,39.46,8.47,24.33,1,18,17,10
"208","2018-01-18 17:15:00",1088.41,1.62,1885.38,0.691981,1.12,205.01,159.49,0.558393,3.02,11.14,866.84,346.64,0.101989,207.98,32.65,39.46,8.47,24.33,1,18,17,15
"209","2018-01-18 17:20:00",1090.56,1.62,1875.52,0.694971,1.12,205.24,158.86,0.563052,3.02,11.13,864.2,345.24,0.09985,205.89,32.67,39.36,8.49,24.28,1,18,17,20
"210","2018-01-18 17:25:00",1086.19,1.62,1882.22,0.695908,1.12,204.09,156.11,0.553845,3,11.14,864.29,344.82,0.099655,205.31,32.73,39.5,8.46,24.22,1,18,17,25
"211","2018-01-18 17:30:00",1086.19,1.62,1882.22,0.695908,1.12,204.09,156.11,0.553845,3,11.14,864.29,344.82,0.099655,205.31,32.73,39.5,8.46,24.22,1,18,17,30
"212","2018-01-18 17:35:00",1076.72,1.61,1866.31,0.690415,1.11,203,154.26,0.551396,2.99,10.95,864.32,342.82,0.100033,203.88,32.51,39.24,8.43,24.16,1,18,17,35
"213","2018-01-18 17:40:00",1079.86,1.63,1863.9,0.690441,1.12,203.74,154.77,0.552533,2.99,10.97,866.45,339.1,0.099086,204.2,32.5,39.21,8.29,24.13,1,18,17,40
"214","2018-01-18 17:45:00",1085.03,1.65,1884.7,0.700001,1.12,204.68,156.77,0.560776,3.01,11.04,880.31,342.16,0.099406,205.38,32.72,39.29,8.39,24.24,1,18,17,45
"215","2018-01-18 17:50:00",1085.03,1.65,1884.7,0.700001,1.12,204.68,156.77,0.560776,3.01,11.04,880.31,342.16,0.099406,205.38,32.72,39.29,8.39,24.24,1,18,17,50
"216","2018-01-18 17:55:00",1089.96,1.69,1884.19,0.70643,1.15,206,157.39,0.566729,3.02,11.07,889.73,343.63,0.098509,206.51,32.85,39.72,8.47,24.43,1,18,17,55
"217","2018-01-18 18:00:00",1094.68,1.71,1891.35,0.708863,1.15,207.02,157.73,0.57007,3.02,11.07,892,344.3,0.096913,208.16,32.88,39.85,8.52,24.43,1,18,18,0
"218","2018-01-18 18:05:00",1093.515,1.705,1892.41,0.7088365,1.15,206.76,157.285,0.5697375,3.025,11.065,890.89,344.525,0.0973785,208.21,32.87,39.7,8.53,24.375,1,18,18,5
"219","2018-01-18 18:10:00",1092.35,1.7,1893.47,0.70881,1.15,206.5,156.84,0.569405,3.03,11.06,889.78,344.75,0.097844,208.26,32.86,39.55,8.54,24.32,1,18,18,10
"220","2018-01-18 18:15:00",1092.86,1.68,1888.77,0.702308,1.14,205.98,155.31,0.566767,3,10.98,887.59,344.54,0.096511,207.76,32.69,39.34,8.48,24.37,1,18,18,15
"221","2018-01-18 18:20:00",1087.53,1.69,1876.17,0.695509,1.14,204.23,154.09,0.562029,3.01,10.87,881,342.47,0.092607,205.78,32.4,39.01,8.42,24.15,1,18,18,20
"222","2018-01-18 18:25:00",1084.5,1.69,1873.48,0.699309,1.13,203.51,154.54,0.563184,3.01,10.85,884,342.52,0.092549,206.33,32.33,38.52,8.37,24.2,1,18,18,25
"223","2018-01-18 18:30:00",1083.6,1.66,1873.17,0.697538,1.12,202.09,153.08,0.559106,2.98,10.84,880.63,341,0.089978,205.39,32.16,38.96,8.34,24.15,1,18,18,30
"224","2018-01-18 18:35:00",1076.68,1.64,1856.77,0.688384,1.11,199.79,150.54,0.549875,2.97,10.74,875.48,338.24,0.088731,203.67,31.83,38.97,8.29,23.84,1,18,18,35
"225","2018-01-18 18:40:00",1069.82,1.63,1840.7,0.681406,1.1,198.6,149.58,0.543749,2.95,10.61,868.73,336.31,0.089707,201.85,31.46,38.14,8.23,23.77,1,18,18,40
"226","2018-01-18 18:45:00",1070.39,1.64,1839.89,0.68052,1.11,198.88,149.15,0.543311,2.95,10.57,865.27,336.11,0.08821,200.23,31.35,38.18,8.15,23.77,1,18,18,45
"227","2018-01-18 18:50:00",1072.78,1.64,1846.42,0.689782,1.11,199.78,151.23,0.549605,2.96,10.77,870.71,338.7,0.090872,201.42,31.59,38.41,8.26,23.88,1,18,18,50
"228","2018-01-18 18:55:00",1072.32,1.63,1844.72,0.684466,1.12,198.95,149.74,0.54644,2.97,10.74,865.55,336.77,0.090858,201.02,31.44,38.34,8.24,23.8,1,18,18,55
"229","2018-01-18 19:00:00",1072.57,1.64,1851.47,0.684654,1.12,200.04,149.88,0.546944,2.97,10.74,869.22,337.57,0.092074,202.27,31.52,38.58,8.3,23.78,1,18,19,0
"230","2018-01-18 19:05:00",1070.87,1.64,1849.83,0.689182,1.12,200.28,150.61,0.547286,2.97,10.7,872.67,339.02,0.092891,202.54,31.58,38.66,8.33,23.95,1,18,19,5
"231","2018-01-18 19:10:00",1071.4,1.65,1846.26,0.687784,1.12,200.65,150.69,0.546842,2.97,10.71,873.15,338.84,0.091746,202.14,31.56,38.53,8.32,23.82,1,18,19,10
"232","2018-01-18 19:15:00",1072.63,1.67,1856.22,0.692451,1.13,202.16,151.72,0.552687,2.98,10.77,878.72,341.74,0.092455,202.92,31.75,38.69,8.38,23.96,1,18,19,15
"233","2018-01-18 19:20:00",1070.22,1.65,1846.14,0.690214,1.13,201.25,151.22,0.548149,2.96,10.7,879.7,340.41,0.090819,201.76,31.7,38.67,8.31,23.81,1,18,19,20
"234","2018-01-18 19:25:00",1070.22,1.65,1846.14,0.690214,1.13,201.25,151.22,0.548149,2.96,10.7,879.7,340.41,0.090819,201.76,31.7,38.67,8.31,23.81,1,18,19,25
"235","2018-01-18 19:30:00",1068.37,1.64,1851.08,0.694057,1.13,201.02,150.93,0.545019,2.96,10.74,886.37,342.38,0.092007,201.6,31.81,38.8,8.31,23.9,1,18,19,30
"236","2018-01-18 19:35:00",1064.66,1.64,1847.21,0.692545,1.13,200.99,150.32,0.544447,2.95,10.73,887.58,341.52,0.092107,201.14,31.68,38.69,8.24,23.78,1,18,19,35
"237","2018-01-18 19:40:00",1064.66,1.64,1847.21,0.692545,1.13,200.99,150.32,0.544447,2.95,10.73,887.58,341.52,0.092107,201.14,31.68,38.69,8.24,23.78,1,18,19,40
"238","2018-01-18 19:45:00",1062.84,1.63,1843.95,0.692388,1.13,201.1,150.25,0.543603,2.95,10.72,886.22,341.88,0.093969,201.17,31.72,38.74,8.21,23.82,1,18,19,45
"239","2018-01-18 19:50:00",1059.85,1.59,1843.65,0.689736,1.13,199.9,149.08,0.533954,2.93,10.66,881.98,339.24,0.092814,200.15,31.55,38.82,8.28,23.76,1,18,19,50
"240","2018-01-18 19:55:00",1054.8,1.58,1838.56,0.682915,1.12,199.11,148.41,0.529302,2.9,10.61,875.35,337.18,0.091802,199.41,31.29,38.39,8.16,23.65,1,18,19,55
"241","2018-01-18 20:00:00",1050.08,1.56,1845.88,0.683434,1.11,198.02,147.44,0.526437,2.87,10.58,872.91,336.88,0.091441,199.31,31.14,38.25,8.16,23.59,1,18,20,0
"242","2018-01-18 20:05:00",1043.74,1.56,1828.75,0.672474,1.1,196.96,145.69,0.516632,2.86,10.47,865.06,334.29,0.089736,197.45,30.86,38.02,8.04,23.37,1,18,20,5
"243","2018-01-18 20:10:00",1043.74,1.56,1828.75,0.672474,1.1,196.96,145.69,0.516632,2.86,10.47,865.06,334.29,0.089736,197.45,30.86,38.02,8.04,23.37,1,18,20,10
"244","2018-01-18 20:15:00",1041.5,1.59,1830.88,0.671156,1.1,197.16,147.34,0.521277,2.87,10.49,873.73,334.98,0.089177,197.71,30.79,37.84,8.04,23.33,1,18,20,15
"245","2018-01-18 20:20:00",1048.45,1.61,1854.24,0.682836,1.11,198.17,148.84,0.5317,2.89,10.64,884.06,336.79,0.091653,200.67,31.1,38.32,8.19,23.69,1,18,20,20
"246","2018-01-18 20:25:00",1051.7,1.6,1853.73,0.682721,1.1,197.92,148.25,0.530096,2.88,10.65,883.73,337.32,0.09097,201.8,31.08,38.4,8.17,23.71,1,18,20,25
"247","2018-01-18 20:30:00",1052.8,1.6,1849.41,0.682567,1.1,197.81,147.9,0.53035,2.89,10.67,880.16,336.77,0.091373,201.62,30.97,38.52,8.16,23.66,1,18,20,30
"248","2018-01-18 20:35:00",1052.39,1.62,1852.66,0.683563,1.11,198.47,149.2,0.533744,2.9,10.68,878.52,337.64,0.092061,202.08,30.98,38.24,8.15,23.76,1,18,20,35
